ID,Education,Marital_Status,age,Income,Childern_count,NumWebVisitsMonth,Complain,RFM_Score,Customer_segment,Campaign_1_Status,Campaign_2_Status,Campaign_3_Status,Campaign_4_Status,Campaign_5_Status,Response
5907,Master,Married,62,33444.0,2,8,0,0.71,Lost Customers,0,0,0,0,0,0
10669,Graduation,Married,33,54386.0,1,3,0,3.16,Medium Value Customer,0,0,0,0,0,0
2918,Graduation,Divorced,33,28510.0,2,5,0,1.54,Lost Customers,0,0,0,0,0,0
5735,Master,Single,23,90638.0,0,1,0,3.18,Medium Value Customer,0,0,0,0,1,0
359,Graduation,Married,64,48070.0,1,7,1,3.32,Medium Value Customer,0,0,0,0,0,0
8387,Graduation,Married,57,43140.0,1,6,0,1.88,Low Value Customers,0,0,0,0,0,0
1829,PhD,Divorced,53,54959.0,1,7,0,3.52,Medium Value Customer,0,0,0,1,0,1
3839,Others,Single,56,15056.0,2,5,0,1.95,Low Value Customers,0,0,0,0,0,0
9392,Graduation,Single,43,26954.0,1,7,0,0.76,Lost Customers,0,0,0,0,0,0
2292,Graduation,Single,29,22327.0,1,5,0,0.44,Lost Customers,0,0,0,0,0,0
10466,Graduation,Married,49,44393.0,2,4,0,1.01,Lost Customers,0,0,0,0,0,0
9855,PhD,Single,62,62000.0,1,4,0,4.48,High value Customer,1,0,0,0,0,0
4088,PhD,Married,52,31497.0,1,8,0,2.09,Low Value Customers,0,0,0,0,0,0
5231,Others,Married,40,45894.0,2,5,0,1.03,Lost Customers,0,0,0,0,0,0
590,Master,Divorced,44,78579.0,0,3,0,2.75,Low Value Customers,0,0,0,0,0,1
8732,Master,Widow,45,67369.0,1,4,0,3.93,Medium Value Customer,0,0,0,1,1,1
2315,Graduation,Divorced,54,58401.0,1,4,0,0.99,Lost Customers,0,0,0,0,0,0
3515,Graduation,Single,62,62307.0,1,5,0,1.37,Lost Customers,0,0,0,0,0,0
2245,Master,Married,45,43641.0,2,6,0,1.88,Low Value Customers,0,0,0,0,0,0
6283,Master,Divorced,46,63841.0,1,6,0,3.63,Medium Value Customer,0,0,0,0,0,0
2246,Others,Married,49,46891.0,1,4,0,1.21,Lost Customers,0,0,0,0,0,0
6606,Master,Married,45,70091.0,1,8,0,3.49,Medium Value Customer,0,0,0,1,0,0
5545,PhD,Married,42,78075.0,0,1,0,2.18,Low Value Customers,0,0,0,0,0,0
7342,Others,Widow,53,59184.0,1,5,0,4.72,Top Customers,0,0,0,0,0,0
837,Graduation,Married,37,54809.0,2,4,0,2.52,Low Value Customers,0,0,0,0,0,0
9500,Graduation,Married,55,58113.0,1,7,1,3.62,Medium Value Customer,0,0,0,0,0,0
3602,Master,Married,56,51412.0,1,4,0,2.08,Low Value Customers,0,0,0,0,0,0
234,Graduation,Divorced,35,15287.0,1,7,0,0.95,Lost Customers,0,0,1,0,0,1
2995,Master,Married,57,66636.0,0,1,0,2.74,Low Value Customers,0,0,0,0,0,0
1118,Master,Married,58,50965.0,1,8,0,3.46,Medium Value Customer,0,0,1,0,0,0
7789,PhD,Married,49,84618.0,0,2,0,3.95,Medium Value Customer,0,0,0,0,1,0
3068,Graduation,Married,24,18351.0,0,7,0,1.4,Lost Customers,0,0,0,0,0,0
8955,PhD,Married,57,40451.0,2,5,0,0.74,Lost Customers,0,0,1,0,0,0
945,Graduation,Married,49,36317.0,1,7,0,1.68,Low Value Customers,0,0,0,0,0,0
5644,Graduation,Married,57,42213.0,1,7,0,2.12,Low Value Customers,0,0,0,1,0,0
7192,Graduation,Married,59,65748.0,1,1,1,2.96,Low Value Customers,0,0,0,0,0,0
2324,Graduation,Married,42,77044.0,1,4,0,4.85,Top Customers,0,0,1,0,0,0
697,Graduation,Married,45,74918.0,0,3,0,3.35,Medium Value Customer,0,0,0,0,1,0
3439,Graduation,Married,42,56721.0,2,6,0,2.36,Low Value Customers,0,0,0,0,0,0
1506,Graduation,Single,39,42160.0,2,6,0,2.2,Low Value Customers,0,0,0,0,0,1
232,Graduation,Single,49,61559.0,1,3,0,3.16,Medium Value Customer,0,0,0,0,0,0
8876,PhD,Married,51,33629.0,2,9,0,2.26,Low Value Customers,0,0,0,0,0,0
4500,PhD,Married,23,68682.0,0,2,0,4.0,Medium Value Customer,0,0,0,0,0,0
9739,Graduation,Single,51,34377.0,1,7,0,1.48,Lost Customers,0,0,0,0,0,0
10395,Others,Single,28,8940.0,1,8,0,2.06,Low Value Customers,0,0,0,0,0,0
1176,Graduation,Married,41,26228.0,1,8,0,0.52,Lost Customers,0,0,0,0,0,0
1627,Others,Divorced,57,77297.0,0,4,0,3.48,Medium Value Customer,1,0,0,0,0,0
938,Graduation,Married,33,40211.0,2,8,0,1.43,Lost Customers,0,0,1,0,0,0
2740,PhD,Widow,56,33438.0,2,5,0,1.78,Low Value Customers,0,0,0,0,0,0
257,PhD,Married,55,75032.0,1,3,0,3.2,Medium Value Customer,0,0,0,0,0,0
4058,PhD,Single,59,61284.0,0,6,0,3.55,Medium Value Customer,0,0,0,1,0,0
7736,Graduation,Married,28,22518.0,1,5,0,1.39,Lost Customers,0,0,1,0,0,1
8210,Master,Married,39,54730.0,1,4,0,2.92,Low Value Customers,0,0,0,0,0,0
833,Master,Married,59,38452.0,2,7,0,1.61,Low Value Customers,0,0,0,0,0,0
6230,Graduation,Divorced,43,44421.0,2,8,0,2.32,Low Value Customers,0,0,0,0,0,0
7325,PhD,Married,28,38197.0,1,5,0,0.5,Lost Customers,0,0,0,0,0,0
1307,Graduation,Divorced,36,41986.0,1,4,0,2.14,Low Value Customers,0,0,0,0,0,0
1502,Graduation,Married,31,28427.0,1,8,0,1.16,Lost Customers,0,0,0,0,0,0
6211,PhD,Married,38,37395.0,1,6,0,0.8,Lost Customers,0,0,0,0,0,0
843,Graduation,Married,43,64722.0,1,6,0,4.19,High value Customer,0,0,0,0,0,0
4174,Master,Married,58,55249.0,1,3,0,1.28,Lost Customers,0,0,0,0,0,0
9757,Graduation,Married,42,84906.0,0,2,0,3.69,Medium Value Customer,0,1,0,1,1,0
6918,Graduation,Married,25,28691.0,1,8,0,0.72,Lost Customers,0,0,0,0,0,0
286,Graduation,Single,62,44213.0,2,6,0,2.16,Low Value Customers,0,0,0,0,0,0
11086,Others,Single,30,25707.0,1,7,0,1.02,Lost Customers,0,0,0,0,0,0
1921,PhD,Married,47,59062.0,3,4,0,1.1,Lost Customers,0,0,0,0,0,0
4138,Graduation,Single,52,76624.0,1,1,0,3.78,Medium Value Customer,0,0,1,0,0,0
7718,Master,Married,67,66000.0,0,1,0,1.98,Low Value Customers,0,0,0,0,0,0
1291,PhD,Married,36,27683.0,1,8,0,2.33,Low Value Customers,0,0,0,0,0,0
6862,Graduation,Divorced,43,1730.0,0,20,0,2.35,Low Value Customers,0,0,0,0,0,0
4136,Others,Single,22,7500.0,1,9,0,1.92,Low Value Customers,0,0,0,0,0,0
803,Graduation,Married,46,40521.0,2,5,0,0.27,Lost Customers,0,0,0,0,0,0
4298,PhD,Married,41,20427.0,1,8,0,0.42,Lost Customers,0,0,0,0,0,0
10833,Graduation,Married,39,65106.0,1,6,0,4.35,High value Customer,0,0,0,1,0,0
9606,PhD,Married,49,69969.0,0,3,0,2.15,Low Value Customers,1,0,0,0,1,1
8534,Graduation,Married,62,67433.0,2,4,0,4.46,High value Customer,0,0,0,1,0,0
5153,PhD,Married,47,77766.0,1,6,0,4.25,High value Customer,0,0,1,0,0,1
961,Graduation,Married,42,74716.0,1,4,0,2.53,Low Value Customers,0,0,0,0,0,0
5011,Graduation,Divorced,51,68118.0,1,6,0,3.91,Medium Value Customer,0,0,0,0,0,0
6653,PhD,Married,44,55158.0,2,7,0,2.86,Low Value Customers,0,0,0,0,0,1
9094,Others,Married,59,62972.0,1,6,0,2.72,Low Value Customers,0,0,0,0,0,1
810,Graduation,Married,39,74190.0,1,2,0,3.21,Medium Value Customer,0,0,0,0,0,0
5493,Graduation,Married,38,39356.0,2,6,0,0.73,Lost Customers,0,0,1,0,0,0
2147,Graduation,Married,45,76653.0,0,2,0,3.6,Medium Value Customer,1,0,0,0,1,0
5107,PhD,Divorced,41,35860.0,2,5,0,1.12,Lost Customers,0,0,1,0,0,0
3979,PhD,Divorced,31,90687.0,0,2,0,2.48,Low Value Customers,0,0,0,0,1,1
6049,Master,Married,32,73450.0,0,3,0,4.13,High value Customer,1,0,1,0,0,0
8147,Graduation,Married,54,31454.0,2,8,0,1.59,Lost Customers,0,0,0,0,0,0
1857,Graduation,Single,62,47139.0,2,7,0,1.65,Low Value Customers,0,0,0,0,0,1
3910,Graduation,Divorced,39,83829.0,0,1,0,2.63,Low Value Customers,1,0,1,0,1,1
5207,PhD,Married,51,53378.0,2,8,0,4.58,Top Customers,0,0,0,0,0,1
11114,Graduation,Married,44,19656.0,1,7,0,1.37,Lost Customers,0,0,0,0,0,0
5429,PhD,Married,66,45579.0,1,6,0,2.18,Low Value Customers,0,0,0,0,0,0
9400,Others,Single,56,85485.0,0,2,0,3.02,Medium Value Customer,0,0,0,0,0,0
1740,Graduation,Married,70,55956.0,0,4,0,2.85,Low Value Customers,0,0,0,1,0,0
7488,Master,Single,51,64191.0,1,3,0,4.19,High value Customer,0,0,0,0,0,0
195,Graduation,Single,42,38808.0,1,8,0,2.57,Low Value Customers,0,0,1,0,0,1
635,Master,Married,48,57183.0,2,8,0,4.16,High value Customer,0,0,0,0,0,0
7527,Master,Divorced,46,23748.0,1,8,0,1.35,Lost Customers,0,0,0,0,0,0
10319,Graduation,Married,43,66303.0,1,8,0,3.69,Medium Value Customer,0,0,0,1,0,0
2296,Master,Married,39,37368.0,1,6,0,0.86,Lost Customers,0,0,1,0,0,0
10637,Graduation,Married,50,40800.0,3,7,1,1.31,Lost Customers,0,0,0,0,0,0
2931,Graduation,Divorced,36,71847.0,0,3,0,3.4,Medium Value Customer,1,0,0,0,0,0
907,Graduation,Married,39,46149.0,1,5,0,3.13,Medium Value Customer,0,0,0,0,0,0
3698,Graduation,Married,31,78687.0,0,2,0,3.47,Medium Value Customer,0,0,0,0,1,1
9516,Others,Divorced,43,49118.0,0,7,0,4.16,High value Customer,0,1,0,1,0,1
679,PhD,Married,57,37633.0,2,9,0,1.04,Lost Customers,0,0,0,0,0,0
7384,Master,Married,63,39767.0,0,8,0,3.08,Medium Value Customer,0,0,0,0,0,0
5043,Others,Married,63,26997.0,0,7,0,1.96,Low Value Customers,0,0,0,0,0,0
5267,Graduation,Divorced,44,33986.0,1,7,0,0.83,Lost Customers,0,0,0,0,0,0
339,PhD,Married,42,57091.0,1,7,0,2.78,Low Value Customers,0,0,0,1,0,1
2516,Others,Married,45,46831.0,2,4,0,1.03,Lost Customers,0,0,0,0,0,0
9010,Master,Married,42,83151.0,0,2,0,3.69,Medium Value Customer,1,0,1,0,1,1
378,Graduation,Married,43,52531.0,0,6,0,3.43,Medium Value Customer,0,0,0,0,0,0
4808,Graduation,Married,58,15759.0,0,7,0,0.8,Lost Customers,0,0,0,0,0,0
5068,Graduation,Single,43,22804.0,1,9,0,0.59,Lost Customers,0,0,0,0,0,0
7628,Others,Married,41,43050.0,1,5,0,1.82,Low Value Customers,0,0,0,0,0,0
7128,PhD,Single,37,42997.0,2,7,0,0.21,Lost Customers,0,0,0,0,0,0
2811,PhD,Single,51,48918.0,2,4,0,1.51,Lost Customers,0,0,0,0,0,0
3551,Master,Married,60,60033.0,1,2,0,2.04,Low Value Customers,0,0,0,0,0,0
1663,PhD,Married,36,34043.0,1,9,0,0.42,Lost Customers,0,0,0,0,0,0
5543,Graduation,Married,48,57811.0,1,5,0,4.18,High value Customer,0,0,0,1,0,0
1577,Graduation,Married,68,78569.0,0,1,0,2.74,Low Value Customers,0,0,0,0,1,1
10641,Graduation,Single,36,7500.0,2,6,0,2.21,Low Value Customers,0,0,0,0,0,0
5336,Master,Married,43,157733.0,1,1,0,0.49,Lost Customers,0,0,0,0,0,0
6024,Graduation,Married,61,94384.0,0,2,0,2.94,Low Value Customers,1,0,0,1,1,1
1878,Others,Married,29,23148.0,0,7,0,0.78,Lost Customers,0,0,0,0,0,0
3099,Graduation,Divorced,44,44267.0,2,9,0,2.66,Low Value Customers,0,0,0,0,0,0
6055,Graduation,Married,35,71626.0,0,3,0,2.86,Low Value Customers,0,0,0,1,0,0
5841,Graduation,Married,48,60894.0,1,7,0,4.21,High value Customer,0,0,0,0,0,0
3972,Graduation,Married,38,50200.0,2,8,0,3.05,Medium Value Customer,0,0,0,0,0,0
4394,PhD,Married,49,81051.0,0,2,0,3.97,Medium Value Customer,0,0,0,1,1,0
5758,Graduation,Married,32,65169.0,0,6,0,4.67,Top Customers,1,1,1,0,1,1
6658,Graduation,Married,42,59868.0,1,6,0,4.68,Top Customers,0,0,0,0,0,0
4603,PhD,Married,54,65695.0,1,4,0,3.56,Medium Value Customer,0,0,0,0,0,0
8427,Master,Single,58,64857.0,0,4,0,3.7,Medium Value Customer,0,0,0,0,0,0
10260,Master,Married,49,45143.0,1,7,0,2.29,Low Value Customers,0,0,0,0,0,0
7143,Others,Married,59,74805.0,1,2,0,4.56,Top Customers,0,0,0,0,0,0
8789,Others,Married,25,59060.0,1,4,0,2.14,Low Value Customers,0,0,0,0,0,0
6197,PhD,Single,52,27238.0,2,9,0,1.78,Low Value Customers,0,0,0,0,0,0
4554,Graduation,Married,49,47009.0,1,4,0,2.55,Low Value Customers,0,0,0,0,0,0
4937,Others,Married,41,46094.0,2,7,0,0.68,Lost Customers,0,0,0,0,0,0
1920,Graduation,Married,42,40321.0,2,7,0,1.45,Lost Customers,0,0,0,0,0,0
8749,Graduation,Married,30,37235.0,1,4,0,0.64,Lost Customers,0,0,0,0,0,0
1650,Master,Married,54,81843.0,0,3,0,4.67,Top Customers,0,0,0,0,0,0
10377,Master,Married,56,46692.0,1,6,0,2.57,Low Value Customers,0,0,0,0,0,0
9206,Graduation,Married,46,77382.0,1,1,0,4.4,High value Customer,0,0,0,0,1,0
10971,Graduation,Single,37,37774.0,2,9,1,2.8,Low Value Customers,0,0,1,0,0,1
6398,Others,Married,40,18393.0,1,8,0,1.88,Low Value Customers,0,0,0,0,0,0
9212,Master,Married,52,72828.0,1,7,0,4.71,Top Customers,0,0,0,0,0,0
7937,Graduation,Married,32,24711.0,0,7,0,1.01,Lost Customers,0,0,0,0,0,0
839,PhD,Married,39,45503.0,1,5,0,1.67,Low Value Customers,0,0,0,0,0,0
4246,Master,Single,32,6560.0,0,17,0,0.75,Lost Customers,0,0,0,0,0,0
158,PhD,Married,69,71604.0,0,4,0,3.19,Medium Value Customer,0,0,1,0,0,1
4832,Graduation,Married,35,27244.0,1,7,0,1.26,Lost Customers,0,0,0,0,0,0
5621,Graduation,Married,45,48752.0,2,9,0,3.16,Medium Value Customer,0,0,0,0,0,1
1945,Graduation,Married,52,71434.0,1,4,0,3.9,Medium Value Customer,1,0,0,1,0,0
5147,Graduation,Single,66,90842.0,0,1,0,4.33,High value Customer,0,0,0,0,0,0
2535,Master,Married,36,88097.0,1,9,0,3.58,Medium Value Customer,1,0,0,1,1,1
11039,Graduation,Married,39,51948.0,1,5,0,2.25,Low Value Customers,0,0,0,0,0,0
9495,Graduation,Married,32,71853.0,0,1,0,3.0,Low Value Customers,0,0,0,0,0,0
9635,Master,Married,31,35876.0,0,6,0,1.79,Low Value Customers,0,0,0,0,0,0
2173,Graduation,Widow,62,40049.0,1,6,0,0.98,Lost Customers,0,0,0,0,0,0
942,Graduation,Single,32,39660.0,1,9,0,2.45,Low Value Customers,0,0,0,0,0,1
9386,Graduation,Married,52,50127.0,1,6,0,1.96,Low Value Customers,0,0,0,1,0,0
5510,Master,Married,37,43263.0,1,5,0,3.0,Low Value Customers,0,0,0,0,0,0
873,Master,Married,65,62845.0,2,8,0,4.82,Top Customers,0,0,0,1,0,1
2253,Graduation,Married,24,18929.0,0,6,0,1.29,Lost Customers,0,0,0,0,0,0
5181,Others,Single,32,24367.0,1,9,0,0.45,Lost Customers,0,0,0,0,0,0
979,Graduation,Single,39,33249.0,1,6,0,1.81,Low Value Customers,0,0,0,0,0,0
10390,Others,Married,55,26887.0,1,6,0,0.95,Lost Customers,0,0,0,0,0,0
4698,PhD,Married,31,50150.0,0,5,0,2.77,Low Value Customers,0,0,0,0,0,0
7793,Graduation,Married,38,62061.0,1,6,0,4.33,High value Customer,0,0,0,1,0,0
1745,PhD,Divorced,52,85696.0,0,1,0,3.09,Medium Value Customer,0,0,0,0,0,1
10590,PhD,Married,58,76542.0,0,2,0,3.6,Medium Value Customer,0,0,0,0,0,0
5080,Graduation,Single,21,70515.0,0,2,0,3.12,Medium Value Customer,0,0,0,0,0,1
8369,Graduation,Married,27,18227.0,1,8,0,0.73,Lost Customers,0,0,0,0,0,0
5232,Graduation,Married,49,69139.0,1,4,0,2.22,Low Value Customers,0,0,0,0,0,0
2407,Graduation,Married,32,69109.0,0,4,0,3.68,Medium Value Customer,0,0,0,0,1,1
3834,Graduation,Single,52,69627.0,1,5,0,4.02,High value Customer,0,0,0,0,0,0
7912,Graduation,Married,36,38136.0,1,8,0,1.37,Lost Customers,0,0,1,0,0,0
7712,PhD,Single,68,62159.0,0,4,0,3.06,Medium Value Customer,0,0,0,0,0,0
1065,Graduation,Single,51,80695.0,0,2,0,2.93,Low Value Customers,0,0,0,0,0,0
7275,Master,Single,43,33316.0,2,6,0,1.99,Low Value Customers,0,0,0,0,0,0
1343,Graduation,Married,46,58554.0,2,7,0,3.7,Medium Value Customer,0,0,0,0,0,0
1384,Others,Married,22,17256.0,1,8,0,1.59,Lost Customers,0,0,1,0,0,0
9967,Graduation,Divorced,40,53034.0,2,8,0,3.89,Medium Value Customer,0,0,0,0,0,0
6181,Others,Married,64,52203.0,0,6,0,4.5,High value Customer,0,0,0,0,0,0
10507,Others,Divorced,37,59601.0,1,8,0,2.74,Low Value Customers,0,0,0,1,0,0
2674,Master,Single,56,75154.0,1,3,0,2.42,Low Value Customers,0,0,0,0,0,1
2698,Graduation,Single,38,47025.0,1,6,0,2.83,Low Value Customers,0,0,0,0,0,0
3231,Graduation,Married,41,37971.0,1,8,0,0.42,Lost Customers,0,0,0,0,0,0
4096,Master,Divorced,46,41335.0,1,7,0,2.34,Low Value Customers,0,0,0,0,0,0
10476,Graduation,Married,56,67267.0,1,2,0,2.39,Low Value Customers,0,0,0,0,0,0
5948,Graduation,Single,39,57338.0,1,5,0,1.8,Low Value Customers,0,0,0,0,0,0
9140,Others,Married,54,50523.0,2,6,0,1.22,Lost Customers,0,0,0,0,0,0
10258,Master,Single,49,35791.0,3,8,0,0.7,Lost Customers,0,0,0,0,0,0
5675,PhD,Divorced,54,50611.0,1,6,0,3.38,Medium Value Customer,0,0,0,1,0,0
4743,PhD,Married,45,56242.0,1,6,0,4.3,High value Customer,0,0,0,0,0,0
8805,Graduation,Single,54,48904.0,1,8,0,3.21,Medium Value Customer,0,0,0,0,0,0
1542,Graduation,Single,39,56243.0,3,5,0,3.56,Medium Value Customer,0,0,0,0,0,0
6770,Graduation,Married,29,21355.0,1,6,0,1.62,Low Value Customers,0,0,1,0,0,1
8773,Master,Married,43,57420.0,1,7,0,2.68,Low Value Customers,0,0,0,1,0,0
10475,Master,Married,44,,1,5,0,2.43,Low Value Customers,0,0,0,0,0,0
10420,Master,Divorced,59,46390.0,1,7,0,1.83,Low Value Customers,0,0,0,0,0,0
7514,Others,Married,58,54342.0,2,6,0,1.96,Low Value Customers,0,0,0,0,0,0
2902,Graduation,Married,56,,2,5,0,0.49,Lost Customers,0,0,0,0,0,0
4345,Others,Single,50,,2,7,0,0.53,Lost Customers,0,0,0,0,0,0
793,Graduation,Married,41,20895.0,1,9,0,1.23,Lost Customers,0,0,0,0,0,0
10909,Graduation,Married,66,92344.0,0,1,0,3.69,Medium Value Customer,0,0,1,0,1,0
3769,PhD,Married,42,,1,7,0,1.02,Lost Customers,0,0,0,0,0,0
8702,Others,Married,38,26907.0,2,7,0,1.33,Lost Customers,0,0,0,0,0,0
4791,Graduation,Married,34,44964.0,2,8,0,0.88,Lost Customers,0,0,0,0,0,0
2963,Graduation,Married,35,75507.0,0,3,0,3.51,Medium Value Customer,0,0,0,0,0,0
8216,Master,Married,42,53761.0,2,5,0,3.16,Medium Value Customer,0,0,0,0,0,0
8140,Graduation,Married,41,22682.0,1,4,0,1.87,Low Value Customers,0,0,0,0,0,0
10146,PhD,Married,42,38887.0,1,7,0,1.02,Lost Customers,0,0,0,0,0,0
5289,Others,Single,39,41658.0,2,4,0,1.17,Lost Customers,0,0,0,0,0,0
2587,PhD,Married,42,29791.0,1,5,0,1.51,Lost Customers,0,0,0,0,0,0
4405,Master,Married,58,63915.0,2,5,0,4.27,High value Customer,0,0,0,0,0,0
8663,Graduation,Divorced,40,39996.0,2,6,0,0.25,Lost Customers,0,0,0,0,0,0
2589,Graduation,Divorced,42,26759.0,1,6,0,1.4,Lost Customers,0,0,0,0,0,0
3421,Master,Divorced,46,63841.0,1,6,0,3.63,Medium Value Customer,0,0,0,0,0,0
10490,PhD,Married,45,51039.0,2,7,0,2.64,Low Value Customers,0,0,0,0,0,0
4094,Graduation,Married,53,60544.0,2,6,0,2.15,Low Value Customers,0,0,0,0,0,0
9958,Graduation,Married,42,65685.0,1,5,0,3.53,Medium Value Customer,0,0,0,0,0,0
2534,Graduation,Married,61,37716.0,1,7,0,2.22,Low Value Customers,0,0,0,0,0,0
4188,Graduation,Single,57,36864.0,1,8,0,2.32,Low Value Customers,0,0,0,0,0,1
6613,Master,Married,44,44511.0,1,8,0,4.38,High value Customer,0,0,0,0,0,0
10827,PhD,Married,47,36947.0,2,9,0,2.03,Low Value Customers,0,0,0,0,0,0
5491,Master,Married,63,47352.0,1,7,0,2.49,Low Value Customers,0,0,0,0,0,0
8402,Master,Married,61,67087.0,1,4,0,3.81,Medium Value Customer,0,0,0,0,0,0
8783,Graduation,Married,64,57045.0,1,3,0,3.1,Medium Value Customer,0,0,0,0,0,0
10010,PhD,Divorced,61,36957.0,2,9,0,2.07,Low Value Customers,0,0,0,0,0,1
618,PhD,Married,37,69389.0,1,4,0,3.99,Medium Value Customer,0,0,0,0,0,0
9121,Graduation,Married,42,80134.0,1,6,0,2.71,Low Value Customers,1,0,0,1,1,1
361,Master,Married,45,43142.0,2,7,0,0.26,Lost Customers,0,0,0,0,0,0
4310,Graduation,Married,70,80589.0,0,1,0,3.75,Medium Value Customer,1,0,0,0,0,1
2678,Graduation,Single,24,34412.0,1,9,0,1.92,Low Value Customers,0,0,0,0,0,0
6376,Graduation,Single,35,57537.0,1,4,0,2.95,Low Value Customers,0,0,0,0,0,0
524,Others,Married,48,22634.0,0,8,0,1.06,Lost Customers,0,0,0,0,0,0
10341,Graduation,Married,66,51315.0,0,2,0,1.92,Low Value Customers,0,0,0,0,0,0
5654,Graduation,Married,42,36026.0,3,6,0,1.4,Lost Customers,0,0,0,0,0,0
4098,Graduation,Married,41,24639.0,2,6,0,2.05,Low Value Customers,0,0,0,0,0,0
5824,PhD,Married,42,34578.0,3,6,0,0.88,Lost Customers,0,0,0,0,0,0
7000,Others,Single,42,65704.0,0,1,0,4.15,High value Customer,0,0,0,0,0,0
2561,Graduation,Single,48,63810.0,1,8,0,3.96,Medium Value Customer,0,0,0,1,0,0
5229,PhD,Married,45,54132.0,1,7,0,0.54,Lost Customers,0,0,0,0,0,0
4086,Graduation,Married,55,18690.0,0,8,0,0.57,Lost Customers,0,0,0,0,0,0
2428,Graduation,Married,44,28164.0,1,7,0,1.91,Low Value Customers,0,0,0,0,0,0
8254,PhD,Married,40,34596.0,1,8,0,0.53,Lost Customers,0,0,0,0,0,0
2836,PhD,Married,42,43269.0,1,8,0,0.43,Lost Customers,0,0,0,0,0,0
8418,Others,Single,56,38741.0,2,7,0,1.21,Lost Customers,0,0,0,0,0,0
1362,Graduation,Single,42,31907.0,0,7,0,2.16,Low Value Customers,0,0,0,0,0,0
7152,Master,Married,31,27100.0,1,7,0,0.67,Lost Customers,0,0,0,0,0,0
10033,Others,Divorced,41,31163.0,1,6,0,0.74,Lost Customers,0,0,0,0,0,0
9349,Graduation,Married,29,92533.0,0,2,0,3.65,Medium Value Customer,1,0,0,0,1,0
274,Graduation,Single,41,34853.0,2,6,0,1.1,Lost Customers,0,0,0,0,0,0
3388,Graduation,Divorced,47,70844.0,2,7,0,3.1,Medium Value Customer,0,0,0,0,0,0
922,Others,Married,35,31086.0,2,8,0,0.81,Lost Customers,0,0,1,0,0,0
8588,Graduation,Married,53,60544.0,2,6,0,2.15,Low Value Customers,0,0,0,0,0,0
2518,Others,Married,28,20491.0,0,7,0,0.77,Lost Customers,0,0,0,0,0,0
574,Graduation,Married,50,42523.0,0,2,0,0.94,Lost Customers,0,0,0,0,0,0
3220,Graduation,Married,31,39922.0,1,8,0,1.85,Low Value Customers,0,0,0,0,0,0
5967,Graduation,Married,62,33402.0,2,8,0,1.63,Low Value Customers,0,0,0,0,0,0
1183,Master,Married,65,36408.0,2,6,0,0.81,Lost Customers,0,0,0,0,0,0
6856,Graduation,Married,35,21645.0,1,9,0,1.51,Lost Customers,0,0,0,0,0,1
4530,Master,Widow,66,78427.0,0,3,0,4.02,High value Customer,1,0,0,0,0,1
1553,Graduation,Married,68,82657.0,0,4,0,3.76,Medium Value Customer,1,0,0,1,0,0
4682,Graduation,Married,56,51876.0,0,1,0,1.96,Low Value Customers,0,0,0,0,0,0
8204,Others,Married,43,78041.0,0,2,0,2.7,Low Value Customers,0,0,0,0,0,0
5221,Graduation,Married,57,52852.0,1,8,0,3.97,Medium Value Customer,0,0,1,0,0,0
1232,PhD,Married,32,70038.0,0,2,0,2.81,Low Value Customers,0,0,0,0,0,0
1927,Others,Married,41,69401.0,1,2,0,2.91,Low Value Customers,0,0,0,0,0,0
5788,Graduation,Married,42,46053.0,1,5,0,2.18,Low Value Customers,0,0,0,0,0,0
6652,Graduation,Married,49,77343.0,0,1,0,3.0,Low Value Customers,0,0,0,0,0,0
6246,Graduation,Single,61,73892.0,0,1,0,3.99,Medium Value Customer,0,0,0,0,0,1
5975,PhD,Single,47,40304.0,1,7,0,0.79,Lost Customers,0,0,0,0,0,0
6875,PhD,Married,49,32727.0,0,8,0,2.93,Low Value Customers,0,0,0,0,0,0
4399,Graduation,Married,45,68695.0,0,2,0,2.99,Low Value Customers,0,0,0,0,0,0
4042,Graduation,Divorced,43,43300.0,1,8,0,1.73,Low Value Customers,0,0,0,0,0,1
2157,Graduation,Married,42,26290.0,2,6,0,1.89,Low Value Customers,0,0,0,0,0,0
10133,Graduation,Single,44,93790.0,0,2,0,4.42,High value Customer,1,0,0,1,1,1
2525,PhD,Married,40,38410.0,0,6,0,2.91,Low Value Customers,0,0,0,0,0,1
8233,Master,Widow,64,64866.0,1,5,0,3.87,Medium Value Customer,0,0,0,1,0,0
9483,Graduation,Married,55,57957.0,1,3,1,4.36,High value Customer,0,0,0,0,0,0
2945,PhD,Married,59,46015.0,2,7,0,0.96,Lost Customers,0,1,1,0,0,0
10403,Graduation,Married,36,16531.0,1,7,0,1.76,Low Value Customers,0,0,0,0,0,0
5074,Master,Married,28,28072.0,1,7,0,1.07,Lost Customers,0,0,0,0,0,0
10524,Master,Divorced,51,49476.0,1,2,0,3.9,Medium Value Customer,0,0,0,0,0,0
4690,Graduation,Married,61,50725.0,1,8,0,3.61,Medium Value Customer,0,0,0,0,0,0
7521,Graduation,Married,62,83844.0,0,1,0,3.32,Medium Value Customer,0,0,0,0,1,0
7196,PhD,Married,64,41145.0,2,3,0,0.74,Lost Customers,0,0,0,0,0,0
4406,Graduation,Married,44,67419.0,1,5,0,4.32,High value Customer,0,0,0,0,0,0
9672,Others,Married,44,23162.0,2,6,0,1.27,Lost Customers,0,0,0,0,0,0
